route	source_lexicality	label	relative_position	interpolated_error_rate	n_items_x_seeds_total
wm	pseudo	Pseudowords	0.22222222222222224	0.0	1600
wm	pseudo	Pseudowords	0.23232323232323235	0.0	1600
wm	pseudo	Pseudowords	0.24242424242424243	0.0	1600
wm	pseudo	Pseudowords	0.25252525252525254	5.049989745429052e-07	1600
wm	pseudo	Pseudowords	0.26262626262626265	1.2109669287508331e-05	1600
wm	pseudo	Pseudowords	0.27272727272727276	3.7565740045079e-05	1600
wm	pseudo	Pseudowords	0.2828282828282829	7.489443975516844e-05	1600
wm	pseudo	Pseudowords	0.29292929292929293	0.0001221169969256899	1600
wm	pseudo	Pseudowords	0.30303030303030304	0.00017725464006455746	1600
wm	pseudo	Pseudowords	0.31313131313131315	0.00023832859767968444	1600
wm	pseudo	Pseudowords	0.32323232323232326	0.00030336009827898437	1600
wm	pseudo	Pseudowords	0.33333333333333337	0.0003703703703703707	1600
wm	pseudo	Pseudowords	0.3434343434343435	0.000437380642461757	1600
wm	pseudo	Pseudowords	0.3535353535353536	0.0005024121430610569	1600
wm	pseudo	Pseudowords	0.36363636363636365	0.0005634861006761833	1600
wm	pseudo	Pseudowords	0.37373737373737376	0.000618623743815051	1600
wm	pseudo	Pseudowords	0.38383838383838387	0.0006674496727297463	1600
wm	pseudo	Pseudowords	0.393939393939394	0.00071239252024376	1600
wm	pseudo	Pseudowords	0.4040404040404041	0.000754664026243457	1600
wm	pseudo	Pseudowords	0.4141414141414142	0.0007954514536240893	1600
wm	pseudo	Pseudowords	0.42424242424242425	0.0008359420652809084	1600
wm	pseudo	Pseudowords	0.43434343434343436	0.0008803015874488175	1600
wm	pseudo	Pseudowords	0.4444444444444445	0.0009422153635116599	1600
wm	pseudo	Pseudowords	0.4545454545454546	0.0010219759579263717	1600
wm	pseudo	Pseudowords	0.4646464646464647	0.0011181193889718535	1600
wm	pseudo	Pseudowords	0.4747474747474748	0.0012291816749270081	1600
wm	pseudo	Pseudowords	0.48484848484848486	0.0013536988340707352	1600
wm	pseudo	Pseudowords	0.494949494949495	0.0014902068846819388	1600
wm	pseudo	Pseudowords	0.5050505050505051	0.001640356119894773	1600
wm	pseudo	Pseudowords	0.5151515151515152	0.0018194718844397467	1600
wm	pseudo	Pseudowords	0.5252525252525253	0.0020243583134912264	1600
wm	pseudo	Pseudowords	0.5353535353535354	0.002248494564848339	1600
wm	pseudo	Pseudowords	0.5454545454545455	0.0024853597963102113	1600
wm	pseudo	Pseudowords	0.5555555555555556	0.002728433165675965	1600
wm	pseudo	Pseudowords	0.5656565656565657	0.0029711938307447287	1600
wm	pseudo	Pseudowords	0.5757575757575758	0.0032088774954936584	1600
wm	pseudo	Pseudowords	0.5858585858585859	0.0034501126428268213	1600
wm	pseudo	Pseudowords	0.595959595959596	0.003694008138499348	1600
wm	pseudo	Pseudowords	0.6060606060606061	0.003936694384926709	1600
wm	pseudo	Pseudowords	0.6161616161616162	0.004174301784524383	1600
wm	pseudo	Pseudowords	0.6262626262626263	0.004403444482347996	1600
wm	pseudo	Pseudowords	0.6363636363636365	0.0046564821771433364	1600
wm	pseudo	Pseudowords	0.6464646464646465	0.0049470340814761465	1600
wm	pseudo	Pseudowords	0.6565656565656566	0.005264107020390394	1600
wm	pseudo	Pseudowords	0.6666666666666667	0.005596707818930044	1600
wm	pseudo	Pseudowords	0.6767676767676768	0.0059338433021390545	1600
wm	pseudo	Pseudowords	0.686868686868687	0.006264520295061399	1600
wm	pseudo	Pseudowords	0.696969696969697	0.006577745622741033	1600
wm	pseudo	Pseudowords	0.7070707070707072	0.006862526110221926	1600
wm	pseudo	Pseudowords	0.7171717171717172	0.007107868582548039	1600
wm	pseudo	Pseudowords	0.7272727272727273	0.007302779864763334	1600
wm	pseudo	Pseudowords	0.7373737373737375	0.007436266781911785	1600
wm	pseudo	Pseudowords	0.7474747474747475	0.007497336159037347	1600
wm	pseudo	Pseudowords	0.7575757575757577	0.007486782424798954	1600
wm	pseudo	Pseudowords	0.7676767676767677	0.00743207763792398	1600
wm	pseudo	Pseudowords	0.7777777777777778	0.007342249657064471	1600
wm	pseudo	Pseudowords	0.787878787878788	0.007225213568188774	1600
wm	pseudo	Pseudowords	0.797979797979798	0.0070888844572652345	1600
wm	pseudo	Pseudowords	0.8080808080808082	0.006941177410262195	1600
wm	pseudo	Pseudowords	0.8181818181818182	0.006790007513148007	1600
wm	pseudo	Pseudowords	0.8282828282828284	0.006643289851891014	1600
wm	pseudo	Pseudowords	0.8383838383838385	0.006508939512459559	1600
wm	pseudo	Pseudowords	0.8484848484848485	0.006394871580821994	1600
wm	pseudo	Pseudowords	0.8585858585858587	0.006308905811507586	1600
wm	pseudo	Pseudowords	0.8686868686868687	0.006253286358122599	1600
wm	pseudo	Pseudowords	0.8787878787878789	0.006232417146673346	1600
wm	pseudo	Pseudowords	0.888888888888889	0.006244855967078188	1600
wm	pseudo	Pseudowords	0.8989898989898991	0.006288095216010735	1600
wm	pseudo	Pseudowords	0.9090909090909092	0.006360818933132982	1600
wm	pseudo	Pseudowords	0.9191919191919192	0.006461711158106934	1600
wm	pseudo	Pseudowords	0.9292929292929294	0.006589455930594592	1600
wm	pseudo	Pseudowords	0.9393939393939394	0.006742737290257952	1600
wm	pseudo	Pseudowords	0.9494949494949496	0.006920239276759022	1600
wm	pseudo	Pseudowords	0.9595959595959597	0.007120645929759795	1600
wm	pseudo	Pseudowords	0.9696969696969697	0.007342641288922281	1600
wm	pseudo	Pseudowords	0.9797979797979799	0.007584909393908478	1600
wm	pseudo	Pseudowords	0.98989898989899	0.007846134284380383	1600
wm	pseudo	Pseudowords	1.0	0.008125	1600
wm	real	Real words	0.0	0.0003125	3200
wm	real	Real words	0.010101010101010102	0.00028412569218354343	3200
wm	real	Real words	0.020202020202020204	0.00025596008292289285	3200
wm	real	Real words	0.030303030303030304	0.0002282118707738542	3200
wm	real	Real words	0.04040404040404041	0.0002010897542922336	3200
wm	real	Real words	0.05050505050505051	0.00017480243203383698	3200
wm	real	Real words	0.06060606060606061	0.0001495586025544703	3200
wm	real	Real words	0.07070707070707072	0.0001255669644099396	3200
wm	real	Real words	0.08080808080808081	0.00010303621615605084	3200
wm	real	Real words	0.09090909090909091	8.217505634861007e-05	3200
wm	real	Real words	0.10101010101010102	6.319218354342318e-05	3200
wm	real	Real words	0.11111111111111112	4.629629629629627e-05	3200
wm	real	Real words	0.12121212121212122	3.16960931630353e-05	3200
wm	real	Real words	0.13131313131313133	1.9600272699446217e-05	3200
wm	real	Real words	0.14141414141414144	1.0217533461335128e-05	3200
wm	real	Real words	0.15151515151515152	3.7565740045079173e-06	3200
wm	real	Real words	0.16161616161616163	4.260928847705836e-07	3200
wm	real	Real words	0.17171717171717174	0.0	3200
wm	real	Real words	0.18181818181818182	0.0	3200
wm	real	Real words	0.19191919191919193	0.0	3200
wm	real	Real words	0.20202020202020204	0.0	3200
wm	real	Real words	0.21212121212121213	0.0	3200
wm	real	Real words	0.22222222222222224	0.0	3200
wm	real	Real words	0.23232323232323235	0.0	3200
wm	real	Real words	0.24242424242424243	0.0	3200
wm	real	Real words	0.25252525252525254	0.0	3200
wm	real	Real words	0.26262626262626265	0.0	3200
wm	real	Real words	0.27272727272727276	0.0	3200
wm	real	Real words	0.2828282828282829	0.0	3200
wm	real	Real words	0.29292929292929293	0.0	3200
wm	real	Real words	0.30303030303030304	0.0	3200
wm	real	Real words	0.31313131313131315	0.0	3200
wm	real	Real words	0.32323232323232326	0.0	3200
wm	real	Real words	0.33333333333333337	0.0	3200
wm	real	Real words	0.3434343434343435	0.0	3200
wm	real	Real words	0.3535353535353536	0.0	3200
wm	real	Real words	0.36363636363636365	0.0	3200
wm	real	Real words	0.37373737373737376	0.0	3200
wm	real	Real words	0.38383838383838387	4.466084681113789e-06	3200
wm	real	Real words	0.393939393939394	1.934809527784742e-05	3200
wm	real	Real words	0.4040404040404041	4.276355793420391e-05	3200
wm	real	Real words	0.4141414141414142	7.27337011580968e-05	3200
wm	real	Real words	0.42424242424242425	0.00010727975345743945	3200
wm	real	Real words	0.43434343434343436	0.00014542263518771027	3200
wm	real	Real words	0.4444444444444445	0.00018947187928669427	3200
wm	real	Real words	0.4545454545454546	0.00023736851990984245	3200
wm	real	Real words	0.4646464646464647	0.00028647097441098076	3200
wm	real	Real words	0.4747474747474748	0.0003341376601439353	3200
wm	real	Real words	0.48484848484848486	0.00037772699446253174	3200
wm	real	Real words	0.494949494949495	0.00041459739472059665	3200
wm	real	Real words	0.5050505050505051	0.0004436789587539512	3200
wm	real	Real words	0.5151515151515152	0.00047250222611792893	3200
wm	real	Real words	0.5252525252525253	0.0005018936173282671	3200
wm	real	Real words	0.5353535353535354	0.0005311903212308784	3200
wm	real	Real words	0.5454545454545455	0.0005597295266716756	3200
wm	real	Real words	0.5555555555555556	0.0005868484224965708	3200
wm	real	Real words	0.5656565656565657	0.0006118841975514766	3200
wm	real	Real words	0.5757575757575758	0.0006347479617107718	3200
wm	real	Real words	0.5858585858585859	0.0006594320410512636	3200
wm	real	Real words	0.595959595959596	0.000686293928469472	3200
wm	real	Real words	0.6060606060606061	0.0007146708128113089	3200
wm	real	Real words	0.6161616161616162	0.000743899882922687	3200
wm	real	Real words	0.6262626262626263	0.0007735083463963171	3200
wm	real	Real words	0.6363636363636365	0.0008168200601051847	3200
wm	real	Real words	0.6464646464646465	0.0008790305874787055	3200
wm	real	Real words	0.6565656565656566	0.0009555195743786196	3200
wm	real	Real words	0.6666666666666667	0.0010416666666666673	3200
wm	real	Real words	0.6767676767676768	0.0011328515102045867	3200
wm	real	Real words	0.686868686868687	0.001224453750854119	3200
wm	real	Real words	0.696969696969697	0.001311853034477002	3200
wm	real	Real words	0.7070707070707072	0.0013904290069349768	3200
wm	real	Real words	0.7171717171717172	0.0014555664671405417	3200
wm	real	Real words	0.7272727272727273	0.0015030991735537186	3200
wm	real	Real words	0.7373737373737375	0.0015296518779262889	3200
wm	real	Real words	0.7474747474747475	0.0015319298484281645	3200
wm	real	Real words	0.7575757575757577	0.0015115775523833368	3200
wm	real	Real words	0.7676767676767677	0.001479898850766619	3200
wm	real	Real words	0.7777777777777778	0.0014390432098765429	3200
wm	real	Real words	0.787878787878788	0.0013906628266132392	3200
wm	real	Real words	0.797979797979798	0.0013364098978768397	3200
wm	real	Real words	0.8080808080808082	0.0012779366205674738	3200
wm	real	Real words	0.8181818181818182	0.0012168951915852736	3200
wm	real	Real words	0.8282828282828284	0.001154937807830369	3200
wm	real	Real words	0.8383838383838385	0.0010937166662028917	3200
wm	real	Real words	0.8484848484848485	0.0010348839636029716	3200
wm	real	Real words	0.8585858585858587	0.0009800596903634853	3200
wm	real	Real words	0.8686868686868687	0.000928787157360772	3200
wm	real	Real words	0.8787878787878789	0.0008806818181818176	3200
wm	real	Real words	0.888888888888889	0.0008333333333333328	3200
wm	real	Real words	0.8989898989898991	0.0007859848484848478	3200
wm	real	Real words	0.9090909090909092	0.0007386363636363631	3200
wm	real	Real words	0.9191919191919192	0.0006912878787878785	3200
wm	real	Real words	0.9292929292929294	0.0006439393939393933	3200
wm	real	Real words	0.9393939393939394	0.0005965909090909088	3200
wm	real	Real words	0.9494949494949496	0.0005492424242424237	3200
wm	real	Real words	0.9595959595959597	0.0005018939393939389	3200
wm	real	Real words	0.9696969696969697	0.00045454545454545433	3200
wm	real	Real words	0.9797979797979799	0.0004071969696969692	3200
wm	real	Real words	0.98989898989899	0.0003598484848484846	3200
wm	real	Real words	1.0	0.0003125	3200
